episode,mean_final_edges,mean_shd,best_shd,mean_bic,best_bic,mean_bdeu,best_bdeu
210,65.67142857142858,53.50952380952381,25.0,-53721.45325433727,-53492.657934714065,-53203.92704552105,-53010.75091286619
220,65.67727272727272,53.50454545454546,25.0,-53720.24353653658,-53492.657934714065,-53204.26249697113,-53010.75091286619
230,65.6304347826087,53.482608695652175,25.0,-53716.267525823445,-53492.657934714065,-53202.84198559717,-53010.75091286619
240,65.63333333333334,53.6,25.0,-53719.3231843054,-53492.657934714065,-53203.45792379136,-53010.75091286619
250,65.66,53.652,25.0,-53717.44714655145,-53492.657934714065,-53203.91516154979,-53010.75091286619
260,65.67692307692307,53.80769230769231,25.0,-53714.65329265673,-53492.657934714065,-53203.94322892792,-53010.75091286619
270,65.63333333333334,53.65555555555556,25.0,-53717.6236096799,-53492.657934714065,-53203.557251387116,-53010.75091286619
280,65.65714285714286,53.76428571428571,25.0,-53716.64785462676,-53492.657934714065,-53202.9593945448,-53010.75091286619
290,65.67241379310344,53.817241379310346,25.0,-53720.43119654932,-53492.657934714065,-53204.119559103965,-53010.75091286619
300,65.69333333333333,53.82,25.0,-53719.554372179045,-53492.657934714065,-53204.83219250151,-53010.75091286619
310,65.69677419354839,53.76774193548387,25.0,-53717.63822873979,-53492.657934714065,-53204.6701813487,-53010.75091286619
320,65.696875,53.821875,25.0,-53715.98169342384,-53492.657934714065,-53205.12330063974,-53010.75091286619
330,65.71212121212122,53.88181818181818,25.0,-53718.44210960016,-53492.657934714065,-53205.69047511007,-53010.75091286619
340,65.72647058823529,53.955882352941174,25.0,-53717.00116883407,-53492.657934714065,-53205.28773295455,-53010.75091286619
350,65.72285714285714,53.962857142857146,25.0,-53715.931721703615,-53492.657934714065,-53205.06594568981,-53010.75091286619
360,65.70277777777778,53.825,25.0,-53716.93372839429,-53492.657934714065,-53205.48664167163,-53010.75091286619
370,65.7081081081081,53.821621621621624,25.0,-53719.55043908696,-53492.657934714065,-53205.77512903406,-53010.75091286619
380,65.71315789473684,53.80789473684211,25.0,-53720.555774983804,-53492.657934714065,-53206.76780559634,-53010.75091286619
390,65.71794871794872,53.794871794871796,25.0,-53718.94359858237,-53492.657934714065,-53207.478972027755,-53010.75091286619
400,65.71,53.755,25.0,-53716.70634803055,-53492.657934714065,-53206.97912398746,-53010.75091286619
410,65.71463414634147,53.83170731707317,25.0,-53714.51043820481,-53492.657934714065,-53206.766652675266,-53010.75091286619
420,65.71666666666667,53.826190476190476,25.0,-53713.02243095908,-53492.657934714065,-53205.93341674,-53010.75091286619
430,65.72790697674418,53.81627906976744,25.0,-53711.477240104665,-53492.657934714065,-53206.190674858924,-53010.75091286619
440,65.72045454545454,53.78409090909091,25.0,-53715.70267533765,-53492.657934714065,-53206.9670103066,-53010.75091286619
450,65.71333333333334,53.82888888888889,25.0,-53714.497961849884,-53492.657934714065,-53207.03005782629,-53010.75091286619
460,65.69782608695652,53.77608695652174,25.0,-53716.959486765634,-53492.657934714065,-53206.57223551837,-53010.75091286619
470,65.69787234042553,53.685106382978724,25.0,-53717.85881935852,-53492.657934714065,-53206.97304807656,-53010.75091286619
480,65.71458333333334,53.72708333333333,25.0,-53718.194648029654,-53492.657934714065,-53207.57129539937,-53010.75091286619
490,65.69591836734693,53.71632653061224,25.0,-53718.82185613011,-53492.657934714065,-53207.14489119914,-53010.75091286619
500,65.714,53.802,25.0,-53720.09623057063,-53492.657934714065,-53207.82009590599,-53010.75091286619
510,65.7156862745098,53.78235294117647,25.0,-53718.84384530245,-53492.657934714065,-53207.13429332206,-53010.75091286619
520,65.71153846153847,53.69230769230769,25.0,-53719.18185655098,-53492.657934714065,-53207.64571094268,-53010.75091286619
530,65.68679245283019,53.62641509433962,25.0,-53718.22412785589,-53492.657934714065,-53207.1565811988,-53010.75091286619
540,65.66851851851852,53.55,25.0,-53717.269601988635,-53492.657934714065,-53206.58927032806,-53010.75091286619
550,65.65636363636364,53.47090909090909,25.0,-53718.49545402009,-53492.657934714065,-53206.46309390312,-53010.75091286619
