iteration,training_time_seconds_mean,training_time_seconds_std,history_eval_time_seconds_mean,history_eval_time_seconds_std,expected_shd_mean,expected_shd_std,expected_edges_mean,expected_edges_std,roc_auc_mean,roc_auc_std,prc_auc_mean,prc_auc_std,ave_prec_mean,ave_prec_std,bic_mean_mean,bic_mean_std,bic_max_mean,bic_max_std,bdeu_mean_mean,bdeu_mean_std,bdeu_max_mean,bdeu_max_std,loss_mean,loss_std,avg_loss_mean,avg_loss_std,smooth_loss_mean,smooth_loss_std,epsilon_mean,epsilon_std,learning_rate_mean,learning_rate_std,neg_avg_predictive_log_likelihood_mean,neg_avg_predictive_log_likelihood_std,predictive_log_likelihood_best_mean,predictive_log_likelihood_best_std
5000,197.68547439575195,1.6821468659373704,7.434325122833252,0.3810481869843203,90.437,8.559482022879656,88.25,8.601252089085632,0.6256106666666666,0.014883220678931592,0.209391795187994,0.05621119317072801,0.16556908552482924,0.031777865224467315,-24981.546398075076,3462.7837990561907,-21519.954698100446,4944.800197777819,-18593.528379515883,699.7748153156216,-17247.726370874767,1237.4917868745429,445.2980163574219,32.79370431528473,181.05633850097655,8.516209418063845,205.77611389160157,7.178989502252323,0.44999998807907093,6.206335383118183e-17,0.0001,0.0,,,,
6000,216.33909425735473,2.15382298937808,22.640811729431153,1.9481072822612262,85.751,12.496180616492385,83.78099999999999,13.448144574624415,0.617312,0.055045640537850264,0.2195013616396649,0.05185052594016553,0.15593046448553782,0.04384927230268638,-21405.12521977115,4502.326642315848,-18504.596274068987,2920.8373022976757,-17373.25688803779,1145.9717803824715,-16557.71592815502,1036.7943849207513,411.4040222167969,36.688623931032076,167.6745635986328,6.532316728364344,191.5286071777344,8.540272297377438,0.5399999618530273,0.0,0.0001,0.0,13737.128122014667,474.2646883041864,-13418.80234857274,498.9960495061279
7000,249.1453598499298,3.2326674142472838,6.179604625701904,0.2129089419708274,75.97200000000001,6.856770923692875,71.281,6.609382913706847,0.5944320000000001,0.03987660255226256,0.198185484844044,0.04407497337277631,0.1209024870893078,0.018984540286746315,-17097.947316528804,1116.2637924251896,-15989.301221962789,693.9000462252656,-16253.811397928734,706.4864213407727,-15599.286629369319,546.1569853059138,420.8326721191406,14.757616921775883,158.38731994628907,6.496475676202145,180.45807800292968,6.654727247385964,0.6299999952316284,0.0,0.0001,0.0,,,,
8000,265.6860454082489,3.363754952765489,19.047533750534058,1.102338329681155,65.16799999999999,8.17984535306139,61.809000000000005,8.461753955297919,0.63104,0.04284497740562935,0.2161619557995758,0.0582309670627627,0.1508366156524619,0.0509416508563502,-15765.466653997117,829.3288883904228,-15030.558109693706,602.3158208710897,-15483.444791376576,575.2198243525797,-14859.192466861376,445.3031003818096,381.45965576171875,35.20366244132312,151.76795349121093,5.764927169773324,172.83747253417968,7.266739018062589,0.7199999094009399,0.0,0.0001,0.0,13442.184781905094,328.45807317278513,-13053.824126467263,307.4873801575469
9000,295.8092898368835,4.902334536139635,5.637164115905762,0.3892315110869424,66.683,10.372343394816815,60.42999999999999,9.274728432682005,0.597888,0.07055887729013585,0.19003862157394705,0.08865587777052723,0.11618913082616153,0.06430927362175146,-15429.190239442169,510.075983875476,-14987.497352334593,490.8424939576988,-15256.465250181576,379.7066116268903,-14831.917679202234,372.19492998077766,356.3114074707031,31.418102603541794,145.97397155761718,5.938646787802892,161.32288208007813,7.2583105035778335,0.809999942779541,0.0,0.0001,0.0,,,,
10000,311.5834324836731,5.166091389316441,18.45704402923584,1.7613565399997566,61.673,15.181599306397201,57.99100000000001,13.361879733031575,0.6282133333333333,0.06896060840154408,0.22521786809304487,0.0862142432956298,0.15610654212427458,0.07586262586471368,-15203.171551252864,911.7035727157516,-14815.660317431952,757.5708428508428,-15048.861204648032,635.5299301074105,-14715.84156115614,572.5907084751742,352.0685607910156,55.869100909033115,137.05915222167968,4.4174371251965905,156.72745666503906,7.63055582333542,0.8999999761581421,0.0,0.0001,0.0,13391.895048956492,325.9510155854439,-13221.938256227975,351.44992667238745
11000,340.4239652633667,5.776407173258326,5.990763998031616,0.3459880421323822,71.862,6.3280423513121375,67.00500000000001,6.112146717807089,0.6116373333333333,0.04723935684951224,0.17867519850498623,0.0596266521917479,0.11687355086341453,0.03417288983365801,-15897.776546760715,139.9053530334635,-15052.58157269964,468.7461857887058,-15568.412161150274,203.37769089533342,-14896.360264300947,288.61246780630836,292.68787841796876,53.17615751728083,131.84137268066405,5.578462181216847,145.34744262695312,3.937204673765178,0.8999999761581421,0.0,0.0001,0.0,,,,
12000,356.1081617355347,5.330282413605833,19.00122308731079,1.669891210999728,66.05600000000001,11.83183861451803,61.4,11.536246139884497,0.5839466666666666,0.08090214885210957,0.1849721615638063,0.0735688103579376,0.11669344574159739,0.04572969174075334,-15362.643398009537,449.97253944462466,-14804.12363179954,290.6726756594154,-15121.16527560943,194.9874731299755,-14687.470702006714,190.5270835984363,275.47905883789065,49.09043548954948,127.12603149414062,8.318793290252177,143.3536804199219,11.81144234179518,0.8999999761581421,0.0,0.0001,0.0,13409.723037901998,355.34503960012967,-13210.40209228887,330.7615191862491
13000,385.38906345367434,6.5564503966912495,5.371188592910767,0.6597345633179719,58.973,18.64909133175126,54.001,16.935017862405697,0.584992,0.0849540286664892,0.21408855643064725,0.11990553432289597,0.13288710078557156,0.09245054562514662,-14874.66342245699,601.7151751226221,-14563.332958320872,510.90201984536475,-14724.055153577696,390.2121383436049,-14465.91716299819,359.94602747574834,237.30814514160156,46.74739327232251,117.19948883056641,8.150308110853043,125.52770538330078,6.732892029436011,0.8999999761581421,0.0,0.0001,0.0,,,,
14000,401.60908856391904,8.950717712244241,17.18501501083374,1.8687169041853844,53.397000000000006,15.16670308603686,49.900000000000006,14.613499324254956,0.613952,0.0604790664243055,0.22306417688862895,0.0797683397596381,0.1471324467210591,0.06512226762875874,-14678.420093372988,509.31299763313865,-14403.964620276916,533.502157805677,-14636.45046976048,371.37290097605637,-14370.070781665321,421.1087835538191,212.38316040039064,33.191309175492684,110.16003723144532,5.4849144675640105,117.86419219970703,8.664313728984016,0.8999999761581421,0.0,0.0001,0.0,13299.784038653484,122.34064613505889,-13089.986291153098,80.39078655114687
15000,428.5926791667938,10.583463264126799,5.227505254745483,0.38594217028352457,55.334,12.209086472787389,50.553,10.753975776427989,0.5929066666666667,0.07330676852181596,0.22554686531536966,0.07939594057867583,0.13150058225825764,0.055475463955731406,-14524.092067048172,413.0212901561539,-14263.57068573469,417.12179546838746,-14521.83216961104,393.2082848490424,-14263.9262837693,432.6775081237421,199.31997985839843,42.650036534875134,101.11728210449219,4.45966325053182,107.11258392333984,2.3233655918037144,0.8999999761581421,0.0,0.0001,0.0,,,,
16000,444.2003229618073,11.803005113264545,17.08936924934387,1.694498896451105,52.325,14.937798114180014,49.412,12.016531633545512,0.61568,0.1116304060529906,0.27179658255419925,0.12277995792909155,0.17074666486185225,0.1103786433983843,-14391.964650941134,601.0409116202827,-14129.291517584352,561.2730583381584,-14399.360218708189,589.0757967513135,-14148.26918906019,557.1040959287822,199.31061706542968,29.26789276164976,94.13521575927734,3.3289332696852605,105.12280731201172,5.843578053739782,0.8999999761581421,0.0,0.0001,0.0,13111.315366492889,306.6382488507269,-12985.040009770568,341.722472233969
17000,470.5745544433594,13.469355814711044,5.074460506439209,0.3430020573458357,47.95899999999999,9.758070634095656,47.4,10.274791360412143,0.6617919999999999,0.1014252327141087,0.29832921829753367,0.12600780858266716,0.19163559370061978,0.11940304856436444,-14179.26129509612,255.1739574643614,-13921.348734373198,340.32969852623313,-14181.521343685909,226.77187865709826,-13926.085851476435,319.5297447041367,166.19668884277343,21.90477804687371,87.48113250732422,6.423796539176976,93.04183197021484,5.155753301555721,0.8999999761581421,0.0,0.0001,0.0,,,,
18000,485.17937831878663,13.829795034180309,16.83374080657959,1.0956828497939823,48.991,11.524726352499655,46.389,8.47829611419653,0.6518079999999999,0.1236192497056093,0.2691811972862602,0.15475847059613348,0.18331380110398043,0.13625425369499766,-14158.242740075604,422.26017491849115,-13917.464589056046,458.8908747029243,-14184.46372989273,428.44397554265277,-13928.036639823782,456.65174020134157,145.93438110351562,34.715465493398426,80.34267883300781,2.4928083405603956,86.23120422363282,5.711450634487127,0.8999999761581421,0.0,0.0001,0.0,13093.411199663373,294.5749523820852,-12888.685224396828,319.3115372708057
19000,511.39690990447997,14.92562632137124,5.030286550521851,0.23392474222702075,46.438,9.430310572828448,45.513999999999996,6.282657081203779,0.675616,0.0816610612498053,0.30175466997328926,0.0879170364970058,0.18711618815218903,0.09459287368830689,-13956.632799315475,312.07658249077315,-13744.156183702991,314.2369904584448,-13965.165615193438,319.31098931976277,-13753.652229291318,323.34479466559486,136.17804870605468,38.3254665766063,71.77383422851562,4.695234610624884,77.57463150024414,9.190176355094247,0.8999999761581421,0.0,0.0001,0.0,,,,
