episode,mean_final_edges,mean_shd,best_shd,mean_bic,best_bic,mean_bdeu,best_bdeu
240,64.50833333333334,49.075,27.0,-53453.37201898173,-53264.27629864316,-52939.66788624176,-52770.27553486564
250,64.48,48.912,27.0,-53450.98913473717,-53264.27629864316,-52939.63592893563,-52770.27553486564
260,64.5,48.88461538461539,27.0,-53449.14691077422,-53264.27629864316,-52940.20159285495,-52770.27553486564
270,64.48148148148148,48.925925925925924,27.0,-53452.304248105655,-53264.27629864316,-52940.70170401252,-52770.27553486564
280,64.50714285714285,49.16428571428571,27.0,-53453.23904842641,-53250.20151157748,-52940.507366968835,-52764.717675242
290,64.53103448275863,49.289655172413795,27.0,-53451.5318669171,-53250.20151157748,-52940.72163398716,-52764.717675242
300,64.53666666666666,49.343333333333334,27.0,-53452.566017753925,-53250.20151157748,-52941.75855694488,-52764.717675242
310,64.52258064516128,49.270967741935486,27.0,-53451.55020216676,-53250.20151157748,-52941.12031068502,-52764.717675242
320,64.50625,49.175,27.0,-53450.777752107475,-53250.20151157748,-52941.31217215464,-52764.717675242
330,64.5030303030303,49.14545454545455,27.0,-53449.88244311837,-53250.20151157748,-52941.475405573125,-52764.717675242
340,64.53235294117647,49.226470588235294,27.0,-53449.6657158547,-53250.20151157748,-52941.831126221536,-52764.717675242
350,64.52571428571429,49.285714285714285,27.0,-53447.525490755026,-53250.20151157748,-52940.777119251106,-52764.717675242
360,64.53333333333333,49.49444444444445,27.0,-53448.177334978536,-53250.20151157748,-52940.79587742845,-52764.717675242
370,64.53783783783784,49.37027027027027,27.0,-53447.733190897336,-53250.20151157748,-52941.14903270671,-52764.717675242
380,64.5421052631579,49.37894736842105,27.0,-53448.36255072014,-53250.20151157748,-52941.48587924039,-52764.717675242
390,64.54102564102564,49.37692307692308,27.0,-53447.54447597376,-53250.20151157748,-52941.45753881675,-52764.717675242
400,64.52,49.35,27.0,-53446.7078892719,-53250.20151157748,-52941.29819216465,-52764.717675242
410,64.54634146341463,49.42926829268293,27.0,-53447.91498672684,-53250.20151157748,-52941.854625248874,-52764.717675242
420,64.55714285714286,49.46666666666667,27.0,-53448.433940830386,-53250.20151157748,-52941.90690345037,-52764.717675242
430,64.57906976744187,49.54651162790697,27.0,-53447.91224678261,-53250.20151157748,-52942.37090029971,-52764.717675242
440,64.55909090909091,49.55,27.0,-53448.95569857341,-53250.20151157748,-52941.79851019357,-52764.717675242
450,64.57333333333334,49.635555555555555,27.0,-53448.78019357521,-53250.20151157748,-52941.91404641726,-52764.717675242
460,64.57391304347826,49.62173913043478,27.0,-53447.42454558913,-53250.20151157748,-52941.612617085586,-52764.717675242
470,64.56170212765957,49.685106382978724,27.0,-53446.34821435686,-53246.58077132442,-52941.1126804728,-52764.717675242
480,64.5625,49.77916666666667,27.0,-53445.419865686046,-53246.58077132442,-52940.512720760096,-52764.717675242
490,64.59183673469387,49.881632653061224,27.0,-53446.31209633714,-53246.58077132442,-52941.43561781949,-52764.717675242
500,64.588,49.872,27.0,-53446.77216439724,-53246.58077132442,-52941.20146673386,-52764.717675242
510,64.58823529411765,49.937254901960785,27.0,-53446.533561830045,-53246.58077132442,-52940.64640456495,-52764.717675242
520,64.5923076923077,49.94615384615385,27.0,-53445.80029806172,-53246.58077132442,-52940.928062122955,-52764.717675242
530,64.59622641509434,49.95849056603774,27.0,-53445.02142719585,-53246.58077132442,-52941.373645621425,-52764.717675242
540,64.58888888888889,49.925925925925924,27.0,-53444.69259185162,-53246.58077132442,-52940.663643288484,-52764.717675242
550,64.60363636363637,50.04363636363637,27.0,-53448.71479992114,-53246.58077132442,-52940.6814534402,-52764.717675242
