episode,mean_final_edges,mean_shd,best_shd,mean_bic,best_bic,mean_bdeu,best_bdeu
230,66.88260869565218,61.004347826086956,43.0,-53756.47791824942,-53554.52870992401,-53301.48756164186,-53067.86517840244
240,66.87083333333334,61.020833333333336,43.0,-53755.967466835195,-53554.52870992401,-53301.97150034408,-53067.86517840244
250,66.864,60.936,40.0,-53757.7688994862,-53530.953722489605,-53301.679785353124,-53046.01982647891
260,66.88076923076923,60.957692307692305,40.0,-53762.7374019807,-53530.953722489605,-53302.48893711527,-53046.01982647891
270,66.85925925925926,60.88148148148148,40.0,-53760.73936195745,-53530.953722489605,-53301.720267733464,-53046.01982647891
280,66.83214285714286,60.84642857142857,40.0,-53759.20597171589,-53530.953722489605,-53299.79964911335,-53046.01982647891
290,66.8103448275862,60.80344827586207,40.0,-53757.8860733126,-53530.953722489605,-53300.08984398483,-53046.01982647891
300,66.77333333333333,60.68,40.0,-53755.84979639675,-53530.953722489605,-53299.123161844065,-53046.01982647891
310,66.7741935483871,60.63225806451613,40.0,-53755.1203038678,-53530.953722489605,-53298.7021605013,-53046.01982647891
320,66.81875,60.83125,40.0,-53754.4590338349,-53530.953722489605,-53298.50412467685,-53046.01982647891
330,66.84242424242424,60.945454545454545,40.0,-53756.7965332927,-53530.953722489605,-53299.46479136931,-53046.01982647891
340,66.84411764705882,60.93235294117647,40.0,-53760.398705863496,-53530.953722489605,-53299.35522235667,-53046.01982647891
350,66.81428571428572,60.917142857142856,40.0,-53759.439601220336,-53530.953722489605,-53298.93574687422,-53046.01982647891
360,66.82777777777778,61.016666666666666,40.0,-53763.114511960375,-53530.953722489605,-53300.107748722,-53046.01982647891
370,66.83783783783784,61.108108108108105,40.0,-53764.565226410035,-53530.953722489605,-53301.01652730218,-53046.01982647891
380,66.81315789473685,61.07631578947368,40.0,-53769.96336889818,-53530.953722489605,-53299.92380761889,-53046.01982647891
390,66.7974358974359,60.91025641025641,40.0,-53769.69825850239,-53530.953722489605,-53300.89092694186,-53046.01982647891
400,66.785,60.905,37.0,-53769.90296063935,-53530.953722489605,-53300.405830767995,-53046.01982647891
410,66.80731707317074,60.97317073170732,37.0,-53769.29853913619,-53530.953722489605,-53301.18966175474,-53046.01982647891
420,66.79761904761905,60.983333333333334,37.0,-53769.63743289876,-53530.953722489605,-53301.03519746386,-53046.01982647891
430,66.81627906976745,61.02558139534884,37.0,-53770.87405340697,-53530.953722489605,-53301.98913159182,-53046.01982647891
440,66.81818181818181,61.00454545454546,37.0,-53771.90396492184,-53530.953722489605,-53301.724016549655,-53046.01982647891
450,66.80222222222223,60.99777777777778,37.0,-53770.69170004832,-53530.953722489605,-53301.12665198593,-53046.01982647891
460,66.81739130434782,61.030434782608694,37.0,-53770.811033063976,-53530.953722489605,-53302.207517130184,-53046.01982647891
470,66.81276595744681,60.97021276595745,37.0,-53772.2597311488,-53530.953722489605,-53303.02886091138,-53046.01982647891
480,66.82708333333333,61.08541666666667,37.0,-53774.74307395887,-53530.953722489605,-53303.5934991124,-53046.01982647891
490,66.83061224489796,61.03469387755102,37.0,-53773.28216278007,-53530.953722489605,-53302.72908020677,-53046.01982647891
500,66.824,60.96,37.0,-53773.66513288199,-53530.953722489605,-53302.69919624552,-53046.01982647891
510,66.81960784313725,60.984313725490196,37.0,-53775.54160070526,-53530.953722489605,-53302.60738303729,-53046.01982647891
520,66.80192307692307,60.93269230769231,37.0,-53774.33254291934,-53530.953722489605,-53302.26192865602,-53046.01982647891
530,66.80377358490566,60.99622641509434,37.0,-53772.84181178405,-53530.953722489605,-53301.12866131239,-53046.01982647891
540,66.80185185185185,61.02037037037037,37.0,-53771.96842560751,-53530.953722489605,-53301.042636416,-53046.01982647891
550,66.82181818181819,61.087272727272726,37.0,-53771.22941026246,-53530.953722489605,-53301.138209177836,-53046.01982647891
