episode,mean_final_edges,mean_shd,best_shd,mean_bic,best_bic,mean_bdeu,best_bdeu
290,63.53793103448276,40.47586206896552,28.0,-53381.6647329026,-53261.559991939976,-52901.96967865053,-52770.70990347115
300,63.513333333333335,40.473333333333336,28.0,-53381.88993836679,-53261.559991939976,-52901.51387937412,-52770.70990347115
310,63.519354838709674,40.480645161290326,28.0,-53381.73745162186,-53261.559991939976,-52902.073479097926,-52770.70990347115
320,63.515625,40.371875,28.0,-53380.613209776755,-53261.559991939976,-52901.76090744566,-52770.70990347115
330,63.53030303030303,40.445454545454545,28.0,-53379.898964491586,-53261.559991939976,-52901.738620312244,-52770.70990347115
340,63.53823529411765,40.46764705882353,28.0,-53379.226821641874,-53261.559991939976,-52901.740655804315,-52770.70990347115
350,63.542857142857144,40.42285714285714,28.0,-53378.455734970674,-53261.559991939976,-52901.598228605326,-52770.70990347115
360,63.53888888888889,40.483333333333334,28.0,-53378.01383828975,-53261.559991939976,-52902.010042886475,-52770.70990347115
370,63.556756756756755,40.52972972972973,26.0,-53377.55882993616,-53261.559991939976,-52901.705184062754,-52770.70990347115
380,63.56842105263158,40.54210526315789,26.0,-53377.05185168107,-53261.559991939976,-52901.94753742976,-52770.70990347115
390,63.56410256410256,40.52307692307692,26.0,-53376.128843645754,-53261.559991939976,-52901.09048536611,-52770.70990347115
400,63.5675,40.5025,26.0,-53375.42079926366,-53261.559991939976,-52900.896666735,-52770.70990347115
410,63.56829268292683,40.49512195121951,26.0,-53375.21272033096,-53261.559991939976,-52900.921166132044,-52770.70990347115
420,63.55952380952381,40.416666666666664,26.0,-53374.48570161529,-53261.559991939976,-52900.657804011615,-52770.70990347115
430,63.55813953488372,40.4046511627907,26.0,-53374.01472471487,-53261.559991939976,-52900.59126371009,-52770.70990347115
440,63.55681818181818,40.43409090909091,26.0,-53378.55971588327,-53261.559991939976,-52900.238332069464,-52770.70990347115
450,63.56666666666667,40.49111111111111,26.0,-53378.301974459275,-53261.559991939976,-52900.165998393655,-52770.70990347115
460,63.56739130434783,40.44130434782609,26.0,-53380.06293666434,-53261.559991939976,-52900.707356984654,-52770.70990347115
470,63.56595744680851,40.40425531914894,26.0,-53380.649592507245,-53261.559991939976,-52901.37896662136,-52770.70990347115
480,63.577083333333334,40.45625,26.0,-53381.93394580232,-53261.559991939976,-52901.98266549377,-52770.70990347115
490,63.58571428571429,40.41428571428571,25.0,-53382.498814633145,-53261.559991939976,-52902.5924624723,-52770.70990347115
500,63.592,40.404,25.0,-53382.34922728577,-53261.559991939976,-52902.4640748162,-52770.70990347115
510,63.5921568627451,40.4,25.0,-53382.295670841544,-53261.559991939976,-52902.494680622716,-52770.70990347115
520,63.59615384615385,40.37307692307692,25.0,-53386.78406425128,-53261.559991939976,-52902.58248189627,-52770.70990347115
530,63.58867924528302,40.343396226415095,25.0,-53388.71564270019,-53261.559991939976,-52903.24062774237,-52770.70990347115
540,63.587037037037035,40.33888888888889,25.0,-53387.83418454814,-53261.559991939976,-52902.908544922815,-52770.70990347115
550,63.585454545454546,40.28727272727273,25.0,-53387.62637961134,-53261.559991939976,-52902.87961682998,-52770.70990347115
